x,y
1,0.5390625
1,0.5673828125
1,0.5771484375
1,0.52734375
1,0.5703125
1,0.578125
1,0.5732421875
1,0.552734375
1,0.5595703125
1,0.5517578125
1,0.5830078125
1,0.5517578125
1,0.5625
1,0.5576171875
1,0.5703125
1,0.576171875
1,0.5830078125
1,0.587890625
1,0.5615234375
1,0.56640625
1,0.56640625
1,0.5615234375
1,0.5625
1,0.56640625
1,0.5869140625
1,0.5458984375
1,0.5615234375
1,0.548828125
1,0.5673828125
1,0.552734375
1,0.587890625
1,0.55859375
1,0.580078125
1,0.560546875
1,0.58203125
1,0.5888671875
1,0.5595703125
1,0.5576171875
1,0.5830078125
1,0.5703125
1,0.5771484375
1,0.576171875
1,0.568359375
1,0.5771484375
1,0.53125
1,0.54296875
1,0.580078125
1,0.5439453125
1,0.5498046875
1,0.58203125
1,0.546875
1,0.5517578125
1,0.572265625
1,0.5380859375
1,0.564453125
1,0.5908203125
1,0.5703125
1,0.5927734375
1,0.5576171875
1,0.5595703125
1,0.525390625
1,0.5224609375
1,0.615234375
1,0.576171875
1,0.5703125
1,0.5849609375
1,0.58984375
1,0.5361328125
1,0.5419921875
1,0.5380859375
1,0.5615234375
1,0.578125
1,0.5830078125
1,0.5458984375
1,0.5810546875
1,0.5546875
1,0.5634765625
1,0.5478515625
1,0.564453125
1,0.5830078125
1,0.564453125
1,0.5703125
1,0.5673828125
1,0.54296875
1,0.5537109375
1,0.53125
1,0.564453125
1,0.546875
1,0.5830078125
1,0.5791015625
1,0.5830078125
1,0.548828125
1,0.544921875
1,0.544921875
1,0.546875
1,0.568359375
1,0.5576171875
1,0.5810546875
1,0.5498046875
1,0.53125
1,0.5712890625
1,0.52734375
1,0.556640625
1,0.564453125
1,0.5966796875
1,0.56640625
1,0.5830078125
1,0.533203125
1,0.552734375
1,0.55859375
1,0.5625
1,0.5712890625
1,0.55859375
1,0.58984375
1,0.5888671875
1,0.54296875
1,0.564453125
1,0.5322265625
1,0.5625
1,0.5791015625
1,0.5712890625
1,0.576171875
1,0.5947265625
1,0.5546875
1,0.578125
1,0.55078125
1,0.578125
1,0.5859375
1,0.5732421875
1,0.58203125
1,0.5517578125
1,0.544921875
1,0.5576171875
1,0.55078125
1,0.556640625
1,0.5712890625
1,0.5859375
1,0.560546875
1,0.5634765625
1,0.5654296875
1,0.541015625
1,0.5615234375
1,0.568359375
1,0.5947265625
1,0.5712890625
1,0.572265625
1,0.5703125
1,0.5546875
1,0.5595703125
1,0.5556640625
1,0.5537109375
1,0.5830078125
1,0.5546875
1,0.5849609375
1,0.548828125
1,0.552734375
1,0.58203125
1,0.515625
1,0.5732421875
1,0.572265625
1,0.5673828125
1,0.556640625
1,0.5478515625
1,0.552734375
1,0.5615234375
1,0.5244140625
1,0.58984375
1,0.599609375
1,0.576171875
1,0.548828125
1,0.5712890625
1,0.568359375
1,0.529296875
1,0.5654296875
1,0.5830078125
1,0.5576171875
1,0.556640625
1,0.55078125
1,0.5419921875
1,0.556640625
1,0.5595703125
1,0.5439453125
1,0.6103515625
1,0.5556640625
1,0.5625
1,0.576171875
1,0.5693359375
1,0.5673828125
1,0.572265625
1,0.537109375
1,0.5625
1,0.533203125
1,0.5771484375
1,0.544921875
1,0.599609375
1,0.5361328125
1,0.54296875
1,0.5244140625
1,0.6142578125
1,0.5712890625
1,0.548828125
1,0.572265625
1,0.5498046875
1,0.5654296875
1,0.5712890625
1,0.55078125
1,0.55859375
1,0.5703125
1,0.5673828125
1,0.576171875
1,0.5771484375
1,0.54296875
1,0.5263671875
1,0.53515625
1,0.5751953125
1,0.578125
1,0.576171875
1,0.5615234375
1,0.5791015625
1,0.55078125
1,0.58203125
1,0.5185546875
1,0.5869140625
1,0.5537109375
1,0.53125
1,0.564453125
1,0.5654296875
1,0.5625
1,0.56640625
1,0.525390625
1,0.57421875
1,0.5615234375
1,0.59765625
1,0.5791015625
1,0.541015625
1,0.5390625
1,0.560546875
1,0.5546875
1,0.5556640625
1,0.5615234375
