"p0","p1","eps"
0.947529772321876,0.835415927772713,0.015268239301836
0.907957359438365,0.801720061404186,0.0138615159655143
0.97821744542433,0.899651460352619,0.0121471190300198
0.988276147260662,0.991589602283884,0.00928771861524592
0.934576187921758,0.979858217414846,0.00767430819885999
0.873734116391046,0.986401589642657,0.00596341862950525
0.896282640611725,0.764240004127127,0.0170229981164956
0.923376863113663,0.782094741599501,0.0238812975720159
0.983929516468259,0.997555300834136,0.0088961008736899
0.890296443019456,0.987129845032829,0.00632790554993918
0.912982054985384,0.844846249304425,0.0111837540249941
0.93556544146174,0.837194222669354,0.0130491882619947
0.980871572231701,0.856801408016415,0.0173838867255456
0.857569336561647,0.987281018167448,0.00550582718748125
0.994256732651456,0.997165590154745,0.00924831051065972
0.955260501516093,0.895445836127747,0.0111673244101164
0.916585823037972,0.919516315830818,0.00835497117596796
0.964165367874222,0.968744988296317,0.00883198077929912
0.974805141550516,0.856886314470069,0.0162017721935184
0.979230778100599,0.832428482600518,0.0245722019311593
0.918958303904419,0.859503086413328,0.0106506477234459
0.948995498342665,0.899324995024978,0.0104956094200542
0.90175124488442,0.857686560505579,0.00970756206980199
0.978837866852798,0.951534876725018,0.00981551145949482
0.932127875887463,0.861893692728715,0.0112664767847913
0.925778933222162,0.971911888040717,0.00752952165568371
0.945552592688136,0.802751001378941,0.0241762695090605
0.971229834818655,0.996673210685758,0.00843299751654986
0.939564932609283,0.833868650379757,0.0143769874227983
0.87348186425135,0.785530788298321,0.0118925751786712
0.842240582626449,0.833236154939735,0.00775926679375306
0.985625821878732,0.881335023821329,0.0145494935430916
0.869498078947344,0.772801758123023,0.012303146101193
0.944661762416995,0.868075657138942,0.0118338596346758
0.882676958398908,0.912098698223161,0.00742853480877017
0.969999086029925,0.901011142172058,0.0117335775542325
0.875530414864749,0.967462311678325,0.00622788397498814
0.847864353954908,0.855802282124342,0.00730691940342634
0.961424162953695,0.918925107141834,0.0102497851473099
0.891698026396462,0.884260805657687,0.00848316056645119
0.924095490728157,0.959872425906877,0.00775549725129792
0.938853510111489,0.824758288548244,0.0152425619125228
0.936466608001832,0.988269741772148,0.00762565283579641
0.976371174323023,0.847983072304144,0.0180615491240298
0.972550065794242,0.931963451988738,0.010648663331659
0.780026382323323,0.930276894233661,0.00429841820969109
0.923963913374227,0.819902134617645,0.0137437601988527
0.999435230614396,0.901228758277445,0.0141625857292075
0.946847340597039,0.852508379028952,0.0132810082423818
0.982029911553843,0.876896629594772,0.0144413505768831
0.964266274975764,0.983602297651487,0.00848983493486196
0.995511591854465,0.999895830276966,0.00918866028455035
0.918893978714177,0.818548673190426,0.0131566023573464
0.90273445448752,0.915514613001046,0.00815266498481767
0.957223240361824,0.816720508733219,0.0215811003284168
0.771887521085095,0.91860072908918,0.00413126138524157
0.894376410180207,0.836717578001688,0.0100747997862968
0.901231148359463,0.918566105552134,0.00792381455541548
0.943435928882796,0.912008260455867,0.00972364665471073
0.928828717469624,0.911987754678259,0.00906619248271272
0.94975040453308,0.843954448055009,0.0139243594491458
0.991660719052315,0.94322878925463,0.0111216999535731
0.859564358984155,0.860744757870163,0.00787843327527828
0.904873820970618,0.794166430999873,0.0145923398705094
0.944134158929672,0.902785471177798,0.0101794984463011
0.900399868189407,0.920850762041476,0.00792915109592504
0.869796349977989,0.982196942914714,0.00584877091965385
0.995524352251729,0.997325673608163,0.00947860059752789
0.975245699003598,0.91369145845415,0.0113690449033669
0.882171157425994,0.949979191091823,0.00663679479370031
0.937831296035429,0.852106092800036,0.0123595686986397
0.980360369605492,0.872721687621111,0.0145670950747824
0.863471925280538,0.82029077992278,0.00914127253348589
