"p0","p1","eps"
0.98357233824824,0.917446739701616,0.00722312516419856
0.944992190644473,0.892222239528056,0.00656131123604899
0.890748191883942,0.812128577967519,0.00625997364020371
0.949761499073498,0.934884227169448,0.00604322452171193
0.789588108881612,0.918918342725027,0.00278014920340787
0.856647270809469,0.828351229076134,0.00509973593732818
0.892887845411209,0.925351066000137,0.00488779105585182
0.938507820110149,0.830212959788987,0.00759532224963217
0.906276177503569,0.885576767640493,0.00573267275455564
0.928157868032084,0.87249777478579,0.00649671822003554
0.953453982912506,0.961522108751525,0.00583650330141002
0.872369015804845,0.862799852378164,0.00505390579716345
0.807659417492297,0.996116358377328,0.00275889939423871
0.848963090607077,0.977326348474859,0.00351522159970321
0.887622547735196,0.774141221972468,0.00699420097224566
0.878686425231378,0.904093958477032,0.00476149406145419
0.848355086066281,0.795669559416762,0.00532843106219223
0.849317625825036,0.844995459037841,0.00465841253868239
0.865596470433165,0.937209847422746,0.00423037129167161
0.901243734772597,0.828787663794493,0.00644099149766401
0.876597863651565,0.961334782834164,0.00419861531066423
0.941718618230749,0.898758180382075,0.00646602647075378
0.960151957888998,0.938758292788294,0.00632957420059213
0.985235149949129,0.781266501918367,0.0116955695183168
0.865339578591674,0.743785886305452,0.00692877411551198
0.929664918659452,0.863695587633088,0.00647757794123133
0.97020224174229,0.905785114511231,0.00706076103703705
0.93833855091796,0.887963212551832,0.00646723055627302
0.932237329273962,0.967105584919116,0.00531583626143904
0.961210165502072,0.765193532049566,0.0109327917656615
0.869965519066279,0.965526534117754,0.00403842584815213
0.800006309495323,0.835505160745761,0.00351140588150853
0.894089077259679,0.834457418740035,0.00607560488944044
0.99365529563851,0.859994367397424,0.00892013342475191
0.900906800184315,0.887925278334529,0.00552320298082583
0.928196549883814,0.940049740853282,0.00544627388980078
0.824715061748231,0.900494077501395,0.00366273991915016
0.977511487938482,0.902783145943992,0.00734054797890118
0.982479388270917,0.764384976683595,0.0124596473186102
0.996358379782028,0.846603085361339,0.00943168004045737
0.956479636917431,0.789038865519676,0.00970685667582129
0.986493263626556,0.943775037246566,0.0069245379573112
0.919120770785404,0.774218170708578,0.0082871240634184
0.993840382336364,0.986653942939686,0.00649458312326992
0.953619337604472,0.934323926639975,0.00623670462462709
0.870343942742951,0.945970444706304,0.00421548418351654
0.956464900017473,0.919733636603885,0.00646192852675029
0.856018934514376,0.940889938404927,0.00396278200906236
0.971127074633493,0.888852888594003,0.00756272575487577
0.948169805339652,0.944733506788548,0.00593067474326569
0.978633331597936,0.855493514047293,0.00843661145736779
0.971533523872736,0.839633328714083,0.0087389938111212
0.960564955343997,0.844106111714585,0.0080629163691632
0.992907521758878,0.817340376317144,0.0105182894132617
0.937423740419458,0.871760479360549,0.00675274235523883
0.867671769321597,0.916196555952299,0.00444976976162857
0.870150607808376,0.892558179057006,0.00464612675555545
0.893568401047388,0.91573424116508,0.00501337467417479
0.940461588780242,0.858253702250942,0.00705966356646123
0.979753753256976,0.792391853215713,0.0108570791449621
0.99114490778684,0.905513796763308,0.00769329632561868
0.960618953119473,0.826648229676995,0.00875446437252823
0.866258077659817,0.987826343910228,0.00389659855328785
