x,y
1,0.6455078125
1,0.6533203125
1,0.66796875
1,0.6455078125
1,0.625
1,0.6650390625
1,0.654296875
1,0.666015625
1,0.638671875
1,0.6806640625
1,0.650390625
1,0.6455078125
1,0.65625
1,0.6279296875
1,0.642578125
1,0.685546875
1,0.6708984375
1,0.6494140625
1,0.6552734375
1,0.6318359375
1,0.6494140625
1,0.6474609375
1,0.6435546875
1,0.658203125
1,0.619140625
1,0.662109375
1,0.654296875
1,0.6298828125
1,0.62890625
1,0.6220703125
1,0.638671875
1,0.654296875
1,0.634765625
1,0.6484375
1,0.6689453125
1,0.634765625
1,0.638671875
1,0.63671875
1,0.634765625
1,0.6572265625
1,0.650390625
1,0.6455078125
1,0.6533203125
1,0.646484375
1,0.626953125
1,0.63671875
1,0.666015625
1,0.642578125
1,0.6474609375
1,0.646484375
1,0.6328125
1,0.6220703125
1,0.646484375
1,0.6171875
1,0.6162109375
1,0.66015625
1,0.65625
1,0.6455078125
1,0.6103515625
1,0.6533203125
1,0.6494140625
1,0.63671875
1,0.658203125
1,0.6630859375
1,0.64453125
1,0.623046875
1,0.6484375
1,0.6689453125
1,0.6513671875
1,0.666015625
1,0.6640625
1,0.6396484375
1,0.6611328125
1,0.662109375
1,0.6298828125
1,0.6318359375
1,0.6396484375
1,0.6455078125
1,0.66015625
1,0.6826171875
1,0.654296875
1,0.64453125
1,0.654296875
1,0.6318359375
1,0.6328125
1,0.64453125
1,0.638671875
1,0.6669921875
1,0.6259765625
1,0.6474609375
1,0.615234375
1,0.650390625
1,0.626953125
1,0.654296875
1,0.650390625
1,0.64453125
1,0.6494140625
1,0.6484375
1,0.65234375
1,0.625
1,0.6357421875
1,0.62890625
1,0.626953125
1,0.65234375
1,0.66015625
1,0.6630859375
1,0.6748046875
1,0.6298828125
1,0.626953125
1,0.6357421875
1,0.6767578125
1,0.6181640625
1,0.6533203125
1,0.650390625
1,0.626953125
1,0.67578125
1,0.6298828125
1,0.6552734375
1,0.6640625
1,0.625
1,0.6435546875
1,0.640625
1,0.6533203125
1,0.646484375
1,0.6337890625
1,0.63671875
1,0.6328125
1,0.6396484375
1,0.6318359375
1,0.646484375
1,0.6474609375
1,0.669921875
1,0.6455078125
1,0.6630859375
1,0.646484375
1,0.638671875
1,0.6494140625
1,0.65625
1,0.638671875
1,0.638671875
1,0.6396484375
1,0.6533203125
1,0.6572265625
1,0.6708984375
1,0.6162109375
1,0.6201171875
1,0.6494140625
1,0.6259765625
1,0.6640625
1,0.6328125
1,0.66015625
1,0.6728515625
1,0.6572265625
1,0.640625
1,0.642578125
1,0.6220703125
1,0.6142578125
1,0.640625
1,0.6455078125
1,0.64453125
1,0.6591796875
1,0.6552734375
1,0.6416015625
1,0.6650390625
1,0.6220703125
1,0.6591796875
1,0.6611328125
1,0.6279296875
1,0.66796875
1,0.62109375
1,0.6279296875
1,0.6328125
1,0.6220703125
1,0.6650390625
1,0.6357421875
1,0.666015625
1,0.6591796875
1,0.6455078125
1,0.6435546875
1,0.62890625
1,0.6435546875
1,0.6162109375
1,0.66015625
1,0.6845703125
1,0.662109375
1,0.6279296875
1,0.6279296875
1,0.681640625
1,0.6650390625
1,0.64453125
1,0.62109375
1,0.6533203125
1,0.6435546875
1,0.642578125
1,0.6298828125
1,0.650390625
1,0.6103515625
1,0.6435546875
1,0.6357421875
1,0.646484375
1,0.6513671875
1,0.6298828125
1,0.66015625
1,0.66796875
1,0.61328125
1,0.6162109375
1,0.671875
1,0.638671875
1,0.6533203125
1,0.6748046875
1,0.6474609375
1,0.6201171875
1,0.6533203125
1,0.6337890625
1,0.6484375
1,0.6708984375
1,0.615234375
1,0.623046875
1,0.6640625
1,0.6494140625
1,0.6337890625
1,0.6767578125
1,0.634765625
1,0.6513671875
1,0.642578125
1,0.673828125
1,0.6474609375
1,0.6337890625
1,0.6162109375
1,0.634765625
1,0.6669921875
1,0.63671875
1,0.625
1,0.6474609375
1,0.6396484375
1,0.6328125
1,0.640625
1,0.63671875
1,0.625
1,0.6357421875
