x,y
1,0.650390625
1,0.662109375
1,0.630859375
1,0.650390625
1,0.66015625
1,0.6328125
1,0.63671875
1,0.67578125
1,0.64453125
1,0.693359375
1,0.673828125
1,0.66796875
1,0.65625
1,0.64453125
1,0.63671875
1,0.658203125
1,0.67578125
1,0.609375
1,0.65625
1,0.62890625
1,0.634765625
1,0.68359375
1,0.6796875
1,0.59765625
1,0.677734375
1,0.626953125
1,0.623046875
1,0.6796875
1,0.654296875
1,0.619140625
1,0.66796875
1,0.634765625
1,0.65234375
1,0.658203125
1,0.650390625
1,0.6640625
1,0.64453125
1,0.63671875
1,0.615234375
1,0.611328125
1,0.697265625
1,0.642578125
1,0.677734375
1,0.640625
1,0.619140625
1,0.65234375
1,0.64453125
1,0.66796875
1,0.640625
1,0.650390625
1,0.626953125
1,0.611328125
1,0.642578125
1,0.67578125
1,0.669921875
1,0.623046875
1,0.654296875
1,0.6328125
1,0.654296875
1,0.640625
1,0.62890625
1,0.658203125
1,0.6171875
1,0.634765625
1,0.638671875
1,0.666015625
1,0.65625
1,0.59375
1,0.646484375
1,0.65234375
1,0.67578125
1,0.634765625
1,0.638671875
1,0.63671875
1,0.6171875
1,0.658203125
1,0.638671875
1,0.640625
1,0.615234375
1,0.666015625
1,0.62890625
1,0.638671875
1,0.62109375
1,0.6640625
1,0.615234375
1,0.619140625
1,0.673828125
1,0.642578125
1,0.65234375
1,0.64453125
1,0.65625
1,0.65625
1,0.654296875
1,0.65625
1,0.6328125
1,0.6015625
1,0.689453125
1,0.681640625
1,0.658203125
1,0.59765625
1,0.65234375
1,0.6484375
1,0.630859375
1,0.646484375
1,0.607421875
1,0.642578125
1,0.68359375
1,0.64453125
1,0.59765625
1,0.625
1,0.634765625
1,0.650390625
1,0.6796875
1,0.66015625
1,0.595703125
1,0.611328125
1,0.65234375
1,0.642578125
1,0.65234375
1,0.6328125
1,0.6484375
1,0.619140625
1,0.654296875
1,0.63671875
1,0.646484375
1,0.654296875
1,0.65625
1,0.654296875
1,0.64453125
1,0.6328125
1,0.62890625
1,0.65625
1,0.595703125
1,0.666015625
1,0.640625
1,0.640625
1,0.62109375
1,0.646484375
1,0.6796875
1,0.65234375
1,0.62890625
1,0.6328125
1,0.62890625
1,0.681640625
1,0.603515625
1,0.638671875
1,0.64453125
1,0.66015625
1,0.65625
1,0.619140625
1,0.666015625
1,0.615234375
1,0.646484375
1,0.6484375
1,0.6796875
1,0.66015625
1,0.626953125
1,0.611328125
1,0.640625
1,0.642578125
1,0.630859375
1,0.654296875
1,0.638671875
1,0.662109375
1,0.669921875
1,0.63671875
1,0.666015625
1,0.630859375
1,0.671875
1,0.62109375
1,0.654296875
1,0.6640625
1,0.59765625
1,0.63671875
1,0.626953125
1,0.6328125
1,0.634765625
1,0.6640625
1,0.609375
1,0.625
1,0.583984375
1,0.654296875
1,0.669921875
1,0.65234375
1,0.63671875
1,0.66015625
1,0.701171875
1,0.646484375
1,0.630859375
1,0.64453125
1,0.646484375
1,0.59375
1,0.611328125
1,0.650390625
1,0.673828125
1,0.638671875
1,0.646484375
1,0.6171875
1,0.658203125
1,0.611328125
1,0.603515625
1,0.634765625
1,0.666015625
1,0.65625
1,0.669921875
1,0.654296875
1,0.62890625
1,0.638671875
1,0.693359375
1,0.654296875
1,0.646484375
1,0.626953125
1,0.65625
1,0.640625
1,0.6484375
1,0.646484375
1,0.63671875
1,0.658203125
1,0.63671875
1,0.6328125
1,0.654296875
1,0.646484375
1,0.646484375
1,0.62890625
1,0.671875
1,0.615234375
1,0.658203125
1,0.638671875
1,0.59375
1,0.607421875
1,0.64453125
1,0.66796875
1,0.646484375
1,0.634765625
1,0.626953125
1,0.63671875
1,0.64453125
1,0.62890625
1,0.671875
1,0.619140625
1,0.609375
1,0.642578125
1,0.62890625
1,0.650390625
1,0.611328125
1,0.6484375
1,0.666015625
1,0.60546875
1,0.65234375
1,0.62890625
1,0.646484375
1,0.658203125
1,0.69140625
1,0.65234375
1,0.6328125
1,0.638671875
