"p0","p1","eps"
0.80913452417304,0.721526461900192,0.00557832125958269
0.897467808834968,0.969676083047882,0.00488534405108163
0.918707481916678,0.895507104358565,0.00630495776616279
0.926026797827268,0.818320441424257,0.00817113073470754
0.972387465991929,0.785318091756824,0.011729685889685
0.936758376187933,0.953692632899723,0.00588117531094707
0.868591992068825,0.844842929064859,0.00549298702326276
0.999763425493578,0.946630272308234,0.0075998243491468
0.901684673020932,0.820361803739155,0.00711347439764178
0.792323950885482,0.954482754403464,0.00288841050999523
0.858245524923025,0.793788488713867,0.00589567124341873
0.998397471152636,0.866497610817854,0.00959791288516234
0.931744494176457,0.714327022151789,0.0127074471541996
0.96706992151762,0.726996894677667,0.0190354069852182
0.87410424610105,0.984962828842021,0.00424980099717164
0.948228382136523,0.97324464268477,0.00583854588500656
0.874653433812143,0.989764017285452,0.0042944600352109
0.88612334648423,0.787830707078018,0.00711066708928248
0.868486089076373,0.829526631948675,0.0057050460169775
0.936861938726854,0.888942191774559,0.00677784610837195
0.855943899515757,0.845141495112591,0.00506891944535441
0.938778949879659,0.843134397803728,0.00793895947569138
0.965175666594768,0.995349240705955,0.0060077421583957
0.954499293940034,0.922813767317384,0.00686651519912904
0.92410292265077,0.89050547644085,0.00641056695595117
0.914883983523944,0.893957788414157,0.00626295372577398
0.932274060646278,0.854469875918897,0.00743152515152241
0.925985132215596,0.739496878441848,0.01088285827644
0.964292940281944,0.911895373765499,0.00724272338053261
0.972677669325158,0.873771911079864,0.00834199532433024
0.876792801037276,0.83474320971883,0.00587877187215135
0.900340669034631,0.822407336739775,0.00661222816817372
0.990805624814505,0.992439637258482,0.00667602703719972
0.96806194734997,0.967405186451119,0.00656142866339207
0.862104275857,0.902893406674374,0.00477259983656977
0.975527542715579,0.897181631656963,0.00805925938460051
0.885413070093204,0.989383989641182,0.00431581850050361
0.95788158226782,0.933739046632815,0.00656959435270244
0.99281458530513,0.805219643347178,0.0119640162452007
0.941318938327891,0.968090393564153,0.00575677596465176
0.904098667519819,0.873540156447119,0.00613093539873395
0.85363590526712,0.985327383351599,0.00385001145388418
0.976371968129206,0.894379151383738,0.00809375826368512
0.778342540247831,0.865131628457811,0.00309708500564106
0.980667374990606,0.938587219976124,0.0072957032051726
0.962798674905052,0.900414952844842,0.00741230384568679
0.827351470501355,0.940837727820386,0.00372061943944831
0.906218927340471,0.945929776623479,0.00524386950414889
0.958155786796367,0.929251873984825,0.00671394360390966
0.951130730845714,0.87203092085433,0.00753872156212602
0.986571019285659,0.800314299261039,0.0117503086365347
0.960050859838245,0.70837928766813,0.0224832686533321
0.923408178620903,0.863816009147112,0.00671883321841371
0.910158815161931,0.930126833242214,0.00545663489610483
0.913627922324235,0.964477952694096,0.00520807154966285
0.998447763655432,0.892222517233672,0.00889543636109716
0.955182478784287,0.92664146398882,0.0065819712650127
0.981348862378339,0.814851470469465,0.0104989351726076
0.966610976959195,0.862616402260673,0.0083544588599972
0.983684682505839,0.890627062731273,0.00830345959836463
0.97242120815952,0.947422624821172,0.00674399415552603
0.864383057023274,0.962632917537159,0.00427200243932053
0.970209969862761,0.84748778738329,0.00909305244043266
0.980869631978207,0.917167389118028,0.00776275105556206
0.94911460289578,0.933351594594253,0.00651560409453331
0.907644735797243,0.864114887604614,0.0063732798457628
0.996828713870156,0.938442859650063,0.00764607628137599
0.996417440690772,0.974200535502922,0.0069272549135588
0.958127995768989,0.896121078747316,0.00729334864238178
0.979578464128323,0.959775032657044,0.00687508172672083
0.878125097427267,0.803693699151756,0.00645557271938014
0.95837570993854,0.734917724132857,0.0141308054170405
0.948867465737337,0.882619443198542,0.00744145364984404
0.963006835446255,0.726176376477516,0.0179216717936354
0.893185604223194,0.862070365303929,0.0059049604571014
0.821905700066789,0.903910182826087,0.00382635947047903
0.918567655587603,0.908175732070545,0.00600582362815599
0.989992188079405,0.997454577964778,0.00664895600251762
0.993002398626529,0.810642733640454,0.0115254685436954
0.960206378882334,0.965292525049113,0.00638046283029771
0.925147949276728,0.927214397254325,0.00587442457900278
0.86942709959966,0.88539900109709,0.0051289259730309
0.808982778083657,0.930952101047078,0.0032541360401057
0.925031766498787,0.980384552499406,0.0051589507194841
0.997923337342294,0.868922124678152,0.00934267596229915
0.916060360372016,0.804540327798046,0.00799924429598102
0.959336058605609,0.819531548750423,0.00931357108452854
0.994406549462042,0.966218168916254,0.00708155275356417
0.981489146965854,0.89647374961996,0.00801112178056537
0.828216984564857,0.930972892893338,0.00370097508899834
