"p0","p1"
0.958983720235244,0.930906845914266
0.864140625571619,0.837967789101204
0.955172849331322,0.924230474303802
0.885621723619134,0.860561512844005
0.983042281736299,0.955404245423234
0.888665999704401,0.859305727243683
0.92040378301242,0.891264313352766
0.926596489859945,0.894898213534456
0.903576886300102,0.876244010502823
0.887881193553564,0.85330485134741
0.925324004787979,0.897510688297577
0.955790118763368,0.927956648212604
0.940163498581857,0.911117594244533
0.904964677583342,0.875581816709154
0.91231186513737,0.880934554703247
0.890499410527281,0.861669618332909
0.854953188257403,0.826829437325439
0.922564410660819,0.894912413618261
0.881871590703361,0.85438223759647
0.939616565136992,0.913101871664562
0.92017715658406,0.890784329097382
0.936263904602803,0.905396832077548
0.888162222090678,0.856092306056364
0.986107307219512,0.954007018768493
0.890819218714634,0.861167395575642
0.872292806864946,0.846677410133209
0.868529164833402,0.837681820040978
0.9148906134382,0.883869015589356
0.990251653234394,0.962201796145291
0.887188301358793,0.861174826272757
0.886141794926139,0.856907217308897
0.810734512418074,0.780014440317368
0.954528762708174,0.929238108402631
0.984210675548014,0.957756646850484
0.905366062578319,0.881359995808466
0.900459231514922,0.869475564306501
0.980312213513344,0.954273957383929
0.932449667657748,0.902521110587416
0.926762101912591,0.897419075519668
0.953724599582258,0.926770373824326
0.886305427296056,0.862174397761785
0.966200297536189,0.938930491568053
0.931787927934305,0.90063837431786
0.887845640168821,0.854774987357023
0.91932974214607,0.895747600742997
0.994523272480115,0.965262431666743
0.950249289895094,0.919070192342952
0.943427581677227,0.916637799876216
0.916304347917319,0.886542912666117
0.952468672811633,0.92364490606981
0.970661784721899,0.941145428937656
0.948260603743654,0.91530284465193
0.931793537577248,0.902998895924322
0.937218540977459,0.908581374486679
0.926426789030097,0.899267494724481
0.928131706992726,0.901742871181541
0.726990092721596,0.698646962719889
0.986732981798084,0.958973008056422
0.994753998669313,0.965734039490331
0.781204621107643,0.753731050489361
0.835636028509615,0.804009304242992
0.966684077022867,0.939721198058598
0.946482482244614,0.919359394484464
0.998324373549638,0.973761593475005
0.939372024788727,0.90863300204468
0.921720152760164,0.893783524477695
0.926398254688515,0.895557000615996
0.85702674200761,0.82601177437938
0.930865908271639,0.903101374501768
