"p0","p1"
0.862561835035354,0.979956513702256
0.807023930208243,0.934483650140731
0.865860889698331,0.984376383257218
0.863350598799317,0.9851868691085
0.735921132896544,0.862685360019787
0.858127345070043,0.976126820964845
0.812255692041589,0.938786025729541
0.845504863339384,0.96905825662185
0.809891326787407,0.929945826480515
0.742124333330181,0.865193925157123
0.858271719350089,0.976800707092778
0.866714403321627,0.988020500822045
0.760443150057538,0.881970123870091
0.855110878432449,0.977279320947854
0.839939677962089,0.964167624869136
0.85950725052658,0.982281961905325
0.807614774887386,0.929502587411255
0.856174214229815,0.978191870724074
0.830219932324916,0.949069178045753
0.853580285201295,0.973132736890514
0.862044978771345,0.980958301419068
0.866801296663238,0.988692604630043
0.821356656133245,0.939119925781632
0.845400330335287,0.971969703285742
0.861817764678181,0.98103547446843
0.825647947586576,0.953440168549603
0.870593452482002,0.987823843891603
0.861677840910865,0.982535269643134
0.857160095103572,0.98010951091363
0.838194761418194,0.958687615217389
0.838481321780214,0.961106724901995
0.847169281300062,0.969128030404235
0.85999799501164,0.98515761537339
0.790944244905946,0.914554408607597
0.773130584056387,0.891379591838749
0.877315524424544,0.998800905084268
0.812563645716119,0.933045975571388
0.86037624622875,0.978713925275871
0.876773975960605,0.994156988019834
0.849186847513311,0.973207403715015
0.691857218817863,0.816088048428608
0.833505459486466,0.954570039853315
0.826668228277149,0.948410272830718
0.797316487790179,0.918788388882856
0.727861577084613,0.850724774182929
0.784804876586518,0.912679967040665
0.860805063234146,0.976526839842817
0.822533215784132,0.942990756780795
0.85467875677088,0.975212276564636
0.866720875696768,0.989118122461382
0.804663937236511,0.927711589722281
0.873546749974588,0.997315266246841
0.866765811382139,0.988689953959417
0.875573079249302,0.994673573758686
0.850576265524819,0.968975820607419
0.767684378779074,0.890040291135426
0.868720585724169,0.993642277889103
0.822417274904782,0.947239410990861
0.833965994357143,0.952454024049889
0.820680912674504,0.942095558116395
0.729348109377866,0.850454825649664
0.768840852317236,0.890749970473074
0.748545631187459,0.870888265003594
0.867889704232455,0.990105010402418
0.762920302802295,0.888286330013223
0.708188196471655,0.827301295185873
0.853034905221246,0.97837045783829
0.839608329880871,0.960503234475531
0.877165013276373,0.999422237458749
0.850227077794108,0.971193883507339
