qubit,0
update_date,2020-07-25 07:08:47+00:00
T1,63.986273581539635
T2,27.59441764138279
freq,5.28290022396845
readout_err,0.0695
pm0p1,0.091
pm1p0,0.04800000000000004
id_error,0.0013999048158583722
id_len,35.55555555555556
u1_error,0
u1_len,0
u2_error,0.0013999048158583722
u2_len,35.55555555555556
u3_error,0.0027978498982232924
u3_len,71.11111111111111
itr,16
shots,8192
End
qubit,1
update_date,2020-07-25 07:08:47+00:00
T1,56.733355909375504
T2,23.83192051713454
freq,5.247673186061948
readout_err,0.03400000000000003
pm0p1,0.042
pm1p0,0.026000000000000023
id_error,0.0013134515965155873
id_len,35.55555555555556
u1_error,0
u1_len,0
u2_error,0.0013134515965155873
u2_len,35.55555555555556
u3_error,0.0026251780379348277
u3_len,71.11111111111111
itr,16
shots,8192
End
qubit,2
update_date,2020-07-25 07:08:47+00:00
T1,56.9713249325772
T2,82.58999622627677
freq,5.033834384254776
readout_err,0.02950000000000008
pm0p1,0.036
pm1p0,0.02300000000000002
id_error,0.0006195898901752748
id_len,35.55555555555556
u1_error,0
u1_len,0
u2_error,0.0006195898901752748
u2_len,35.55555555555556
u3_error,0.001238795888718558
u3_len,71.11111111111111
itr,16
shots,8192
End
qubit,3
update_date,2020-07-25 07:08:47+00:00
T1,66.05355306028606
T2,38.64792424820857
freq,5.292264647789806
readout_err,0.015000000000000013
pm0p1,0.012
pm1p0,0.018000000000000016
id_error,0.0003556074745374581
id_len,35.55555555555556
u1_error,0
u1_len,0
u2_error,0.0003556074745374581
u2_len,35.55555555555556
u3_error,0.0007110884923989813
u3_len,71.11111111111111
itr,16
shots,8192
End
qubit,4
update_date,2020-07-25 07:08:47+00:00
T1,84.5229767077326
T2,43.59327325701358
freq,5.078405231180912
readout_err,0.04249999999999998
pm0p1,0.051
pm1p0,0.03400000000000003
id_error,0.00047799373873533713
id_len,35.55555555555556
u1_error,0
u1_len,0
u2_error,0.00047799373873533713
u2_len,35.55555555555556
u3_error,0.0009557589994564353
u3_len,71.11111111111111
itr,16
shots,8192
End
