qubit,0
update_date,2021-02-15 01:02:17-05:00
T1,51.45446594602842
T2,23.393572025086595
freq,5.282827206815828
readout_err,-0.3308060940708262
pm0p1,0.029200000000000004
pm1p0,0.0424
id_error,0.0021054037595573554
id_len,35.55555555555556
u1_error,0.0015703724262797526
u1_len,35.55555555555556
u2_error,0.0010026494855090323
u2_len,35.55555555555556
u3_error,0.0004543520656786259
u3_len,35.55555555555556
itr,32
shots,8192
End
qubit,1
update_date,2021-02-15 01:02:17-05:00
T1,40.021138457474365
T2,23.706913221406026
freq,5.2476278139541455
readout_err,-0.33042797513674593
pm0p1,0.030000000000000027
pm1p0,0.0434
id_error,0.0004186578608230338
id_len,35.55555555555556
u1_error,0
u1_len,0
u2_error,0
u2_len,0
u3_error,0
u3_len,0
itr,32
shots,8192
End
qubit,2
update_date,2021-02-15 01:02:17-05:00
T1,67.79529738019312
T2,63.90023292451602
freq,5.033492144663598
readout_err,-0.376123623426338
pm0p1,0.0806
pm1p0,0.0894
id_error,0
id_len,0
u1_error,0
u1_len,0
u2_error,0.0021054037595573554
u2_len,35.55555555555556
u3_error,0.0015703724262797526
u3_len,35.55555555555556
itr,32
shots,8192
End
qubit,3
update_date,2021-02-15 01:02:17-05:00
T1,66.99773103321368
T2,33.454785456791946
freq,5.292259559927606
readout_err,-0.32973617681647954
pm0p1,0.05820000000000003
pm1p0,0.0776
id_error,0.0010026494855090323
id_len,35.55555555555556
u1_error,0.0004543520656786259
u1_len,35.55555555555556
u2_error,0.0004186578608230338
u2_len,35.55555555555556
u3_error,0.0021054037595573554
u3_len,35.55555555555556
itr,32
shots,8192
End
qubit,4
update_date,2021-02-15 01:02:17-05:00
T1,61.15052792311632
T2,35.1125877737094
freq,5.0784688142310985
readout_err,-0.33309985113768
pm0p1,0.030299999999999994
pm1p0,0.0364
id_error,0.0015703724262797526
id_len,35.55555555555556
u1_error,0.0010026494855090323
u1_len,35.55555555555556
u2_error,0.0004543520656786259
u2_len,35.55555555555556
u3_error,0.0004186578608230338
u3_len,35.55555555555556
itr,32
shots,8192
End
