"p0","p1"
0.92585261533619,0.928669888518549
0.800151111356121,0.805306151301919
0.969850650681002,0.974008814309063
0.972791958116717,0.976525128445534
0.884907968018246,0.883960372821588
0.868446813629706,0.869959207556404
0.929831410457053,0.932261783093953
0.934731207987707,0.938998585865836
0.968641680542201,0.973399049896745
0.894090677254328,0.8970254191092
0.852443529285572,0.853397841027898
0.96309601400105,0.961184595619182
0.987141800981508,0.988995912063921
0.914175611205374,0.91588321814857
0.925170777903571,0.928228887750801
0.930175045331427,0.932527862267965
0.911653854338574,0.912740788496041
0.959801216637293,0.961126892646233
0.98906304301615,0.992197385907159
0.896324140106526,0.904053238701146
0.871140165103831,0.873744873324618
0.906080250053703,0.90830266347908
0.97037025062215,0.975970729291957
0.985226777096046,0.987426571994266
0.957385488759503,0.959289247196873
0.828114747448913,0.829200330393177
0.983482602419157,0.983151076275409
0.910002602374455,0.910913864214393
0.895065996311527,0.90101147681056
0.893103561486898,0.897324816835698
0.945176269354371,0.94528238509596
0.93689990592606,0.941268933214807
0.963124163916288,0.964032984429817
0.972261946715154,0.982357465220535
0.904054883914773,0.904855277025107
0.931857156329909,0.934018806632542
0.874544396098264,0.877424523274332
0.938854848750133,0.946766053467489
0.971576292980341,0.975434153736974
0.999301763439944,0.998075727492664
0.918255400279826,0.923317308892987
0.99534997479666,0.996681137122735
0.998663126391023,0.997288251699908
0.943132783339111,0.952833574339381
0.889532145978446,0.897245721208062
0.927771189337416,0.930315922931865
0.951355705681254,0.953899421030726
0.978357625064624,0.981881035373678
0.872022145384805,0.874822066366101
0.988867655461104,0.992213687353481
0.987882640443489,0.992156547429777
0.881053139162587,0.885637261054573
0.960036757303282,0.960810941289382
0.956104467917513,0.959163855209767
0.969968506062818,0.978070947511403
0.90844899601419,0.907224872062696
0.906311195009275,0.907427576822451
0.920439959524583,0.920992554654448
0.961425607799402,0.964675661922069
0.995756829542787,0.995877224633585
0.986396411423265,0.991124214744197
0.957728112193229,0.960710480363352
0.947456835322123,0.95317046308496
0.976467417979384,0.978709866158138
0.972875542483625,0.976629966257104
0.955966334406234,0.961676093776119
0.953778366517779,0.954530103634735
0.881581448507892,0.887356923507002
0.924443157463393,0.930422562889562
0.883089843600909,0.886412115413549
0.942268809259601,0.947992462789531
0.904085265724738,0.903913277403677
0.947294302658316,0.949679985819327
0.794581609455733,0.797351883607586
0.922859375571744,0.925167599818175
0.83321755374015,0.833482747718405
0.96528708946916,0.969093228554284
0.967336198081091,0.96982843802762
0.971076155580034,0.973319824566135
0.951335337907983,0.957315392416558
0.909507787798975,0.913534834276248
0.941226963062922,0.941769016294948
0.915210847070862,0.917152178926533
0.944194207645828,0.946801421368327
0.944935832985261,0.950265991629407
0.948050420160101,0.949775406517446
0.84796713176555,0.853377776613465
0.985311543858887,0.988500698333812
0.987172968243733,0.989245099353429
0.954913576730898,0.9620291507262
0.835121555291465,0.831078624213011
0.919679118227564,0.920009439271807
0.960977347337127,0.960857963916745
