"p0","p1","eps","sigma","lp__",".iteration"
0.873251993950132,0.844844199532285,0.00882485096117657,0.021753193242608,834.246959105836,63
0.991176853567646,0.969480184087102,0.00982869827927389,0.0236462003483932,829.149551659986,64
0.893855089168785,0.8510621813241,0.00965952923199911,0.0244561601651048,831.934649079502,65
0.960710329407867,0.896002020436375,0.0114804558212853,0.0242140380332767,831.874580641564,66
0.956224446158703,0.974433598549122,0.00840673595965927,0.0216086995473228,831.855629070933,67
0.919927834118031,0.902731710771394,0.00920616963752725,0.0221696660758644,833.421063812202,68
0.963203333449941,0.94867834757467,0.00934155194561922,0.0209079837676001,831.537296083374,69
0.942751321041538,0.826011596486602,0.0159449295369555,0.0236280602481348,832.268775877435,70
0.971379449600321,0.865464127237172,0.0147731967308777,0.0226628699475709,833.125730692138,71
0.978740758045796,0.989372873636386,0.00887354120669258,0.0216071130656738,830.86091523189,72
0.982938127140128,0.898210780171257,0.0126322646753705,0.0220569946570305,832.196186678603,73
0.801221774046215,0.952852483313028,0.00453323595056239,0.0248361582239274,829.358977209815,74
0.946640946188158,0.941337874160296,0.0089796184208728,0.0218335237582279,833.64675102259,75
0.853419962043378,0.95239791527991,0.00575594343512643,0.0225015974968436,832.070254521707,76
0.994103611919359,0.857281297735429,0.019054345295811,0.0226301400180118,830.066591749283,77
0.946652354571826,0.984560400017102,0.00801760099582946,0.023075826052649,831.654520679054,78
0.894564170656439,0.887409232814347,0.00848588198837626,0.0219738633115263,834.367999480126,79
0.930115615898015,0.860252010994044,0.0114830692381472,0.0222466432327468,834.038790211226,80
0.943564035935628,0.919640139488946,0.0095608929012369,0.0207182503284937,832.956713975787,81
0.867275133561813,0.944609415197346,0.00632379158251866,0.0238306227870279,832.394542342529,82
0.945572995573933,0.842985186554372,0.0140540490152764,0.0234410157220094,833.047753563989,83
0.903007583437484,0.91035990964365,0.00822056381547749,0.0216097780123715,834.028160941483,84
0.942913296795229,0.812996217857198,0.0173768229876963,0.0221352589656052,833.237261621721,85
0.982901579830219,0.893562420340722,0.0132803060943902,0.0209928531119183,832.349608500848,86
0.8850001734927,0.805696034344634,0.0114789359056767,0.022028298623515,833.654193341409,87
0.936823031911514,0.786567361060537,0.029738108330251,0.0216063140783154,830.946672779715,88
0.976972814157827,0.906146030073449,0.0121392403852528,0.0219528462577948,832.821719012009,89
0.987835492983817,0.870110558539285,0.0164758564647622,0.0223412352059295,832.32161905071,90
0.765981208968787,0.981445920274167,0.00356377966776798,0.0225031572399482,830.97792039294,91
0.988525829512762,0.87358419500027,0.0151449677264393,0.0232040511862018,830.331862311073,92
0.986527479586368,0.894701381881815,0.0133050561342686,0.0228982430079336,832.287779434831,93
0.863773872253167,0.94438798521445,0.00616759169358962,0.0209701734216111,832.151528797869,94
0.775307943833904,0.948814068561514,0.00400618800384592,0.0225855922204661,832.200534108337,95
0.924724865348012,0.828223942950138,0.013371550236579,0.0230892191582848,833.157970837853,96
0.943240679867274,0.947703291322409,0.00875378513089335,0.0222746180290347,833.572415011024,97
0.978301326138225,0.860253123751283,0.016507524487509,0.021094284571442,832.139810546031,98
0.953794854186467,0.829713456113922,0.0168140656283642,0.0210033707115982,832.909644748858,99
0.835150468753505,0.976366046020383,0.00511448724864764,0.0210879169377095,831.976900320917,100
0.812616168892631,0.984395326085817,0.00448729517117013,0.0218837558954964,831.496890524262,101
0.936319251224287,0.972856378737398,0.00798403879275109,0.0228259014339125,831.881147026659,102
0.967436398535107,0.937242427990197,0.0101762697481742,0.0215682908836758,832.555220979,103
0.989445315139661,0.973109065174088,0.00993099534913433,0.0214430428311753,830.520333951323,104
0.9256532423119,0.995960114527983,0.00721102724240834,0.0213323347369718,829.770780329806,105
0.976479719490355,0.832927645265865,0.0257463747815791,0.0215960937056326,831.188134819005,106
0.861427628632844,0.954570326975322,0.00594673686465862,0.0241151273644496,830.825411991768,107
0.973447037068314,0.954199337388723,0.0096670901841148,0.0221296329978341,832.730207020152,108
0.859141843615695,0.979551500208589,0.00562481979608615,0.0227589977677537,832.444953451753,109
0.874957169801422,0.869409976259354,0.00831052051483337,0.0241013151713776,831.420060567836,110
0.941309546230302,0.955282117562807,0.00860233325509547,0.0214497151315795,831.551960066638,111
0.994889032956869,0.880874861177094,0.0154917116302733,0.0225953045942869,831.3307236905,112
0.849405662173195,0.825345567154401,0.00810718581733949,0.0203182496913538,829.181852680557,113
0.963010740678121,0.855221628585275,0.0148069963365548,0.022694993286732,833.429782661206,114
0.941195527102246,0.899727074191752,0.0104141824468542,0.0213094762867044,831.895587013913,115
0.950644267693117,0.921693196601402,0.00968470377266558,0.0236291227499756,832.292670149764,116
0.933019044716282,0.980146401760903,0.00755181360071015,0.0224008106203735,832.172913814631,117
0.837850338475514,0.922828998779727,0.00585264158674184,0.0220910441625585,833.794073644797,118
0.848315471278005,0.781805933616008,0.0100343708963423,0.0204568761636026,831.974838545744,119
0.969710703643333,0.882174810282146,0.0128103719115693,0.0213457393376183,833.116569428612,120
0.951011740881877,0.967828703199526,0.00852014616024395,0.0216114737873112,832.874015462809,121
0.916984732214989,0.819815456979521,0.0128348422715645,0.0220422278704001,833.74404246973,122
0.833104577642191,0.964021931546299,0.00521097129184741,0.0229678435273421,832.5742626417,123
0.985269508413301,0.903823766110262,0.0128861062697172,0.0218631173710548,832.452342537445,124
0.980786567628689,0.918762900021083,0.0117832375691612,0.0219745076640995,831.853801733725,125
0.938391740798936,0.980100500292746,0.00781226545888872,0.0220000847634261,832.711409178418,126
0.93699879451528,0.950839278953567,0.00845460314626105,0.0238704352259091,832.097238848796,127
0.954419086407053,0.846403126851486,0.0143935762715144,0.0229497662858664,833.325818902035,128
0.837688318524373,0.904896542588528,0.00617235995504396,0.0218280042369438,833.541085388988,129
0.879827425507281,0.937640256574598,0.00681906901290275,0.0226657008012095,833.826973061932,130
0.94551310054592,0.954664565626847,0.00862903179307559,0.0234817206574585,832.617761074786,131
0.922660717747987,0.807999860637008,0.014950703279042,0.0222608177060814,833.868978143569,132
0.936100220508582,0.813496672146019,0.0161141473339036,0.0209096414919368,832.816849299604,133
0.991516798745693,0.873764900009794,0.0162035241614714,0.0226734523452667,832.0366652421,134
0.839882449439913,0.800655161179012,0.00899127137519853,0.0220726816426311,831.38966611124,135
0.925481326060997,0.861658293486427,0.0111584376407534,0.022349920647439,833.711557333385,136
0.91373822898676,0.926511125998542,0.00817970940709732,0.0224602706867504,834.105668451181,137
0.864391779978654,0.887410539128421,0.00724540657158359,0.0212399055812414,833.537854208966,138
0.833469243242402,0.99416773322736,0.00484533470829373,0.0224622631536095,830.709272483501,139
0.932579776281118,0.930899669440449,0.00878364186866671,0.0215655694782505,833.856046918827,140
0.971680915978151,0.910843830722387,0.0115283295569425,0.0226633590069794,832.908203551012,141
0.935451875253304,0.967017085871186,0.00796691999819251,0.0227077778185985,833.118323378229,142
0.928770846302254,0.826822903624757,0.0135549955271133,0.021629358889952,833.91928568107,143
0.94632095611364,0.894091094800495,0.0106109305579944,0.0220462557496991,834.044647598425,144
0.826655320174821,0.950794392363929,0.00523600394177838,0.0209017822894374,831.975239716535,145
0.98451035963302,0.89824723648069,0.0129888274901467,0.0217810054406684,832.900123067853,146
0.990875723599297,0.943230817863089,0.0109950248534107,0.0211667010306419,831.594649881999,147
0.995503510155343,0.896334375853931,0.0141518527975334,0.0217361739763319,831.610011665215,148
0.823853426514909,0.810284503059035,0.00776066585723822,0.0212344817865496,832.402484937467,149
0.970177115317689,0.877627230622336,0.0134735513725501,0.0216483339962275,833.331576414183,150
0.956800397038469,0.957436651774571,0.00891073236026485,0.0244268763323437,830.761965520215,151
0.789861587323949,0.841981709174559,0.00565411047903166,0.0223822688749458,833.135092864478,152
0.983923948608449,0.833248328479719,0.029798610366582,0.0239886826388412,828.584436947715,153
0.880252945681214,0.942849161164366,0.00665677893269583,0.0247548155313269,830.230746504894,154
0.911518440772401,0.991353216420729,0.00684731470626688,0.0222509177529439,831.804188463521,155
0.916997805670856,0.998447441965933,0.00685857706569488,0.0228453147143631,829.948083205423,156
0.976676934113168,0.852008503531979,0.017228932116165,0.0217416790356391,832.994407605166,157
0.945906630747152,0.807245155422313,0.0204257190706501,0.0214044509605729,832.840763792831,158
0.821915189948956,0.820350905049507,0.00735309409071341,0.0235722082738229,832.391524853247,159
0.953564278461525,0.994321016267321,0.00796635365013176,0.0228642831534125,830.96418675089,160
0.899875193123834,0.862628713921145,0.00932219852373062,0.0217122686510376,833.277253480471,161
0.964769291406163,0.847001816537512,0.0157027422955111,0.0235900335866183,832.357847510447,162
0.874946196109252,0.974762214615967,0.00605794823473993,0.0222557635790433,832.797432957623,163
0.87159998457492,0.900632182302814,0.00725503835004936,0.0216947212634916,834.178987512751,164
0.882513954569666,0.95393301270529,0.00663979854123751,0.0218638833719752,833.597712307797,165
0.969834781079575,0.990480980949969,0.00847693710760621,0.0219122949478753,830.370911381837,166
0.97744636000391,0.885883175684531,0.0137342518947066,0.0230364189505139,831.683678871636,167
0.981008760839782,0.994681535546667,0.00886003330996149,0.0223842079988694,830.341594255424,168
0.969823374465931,0.938077440281074,0.0102629653494929,0.0225504197409014,832.555882179542,169
0.905962495742643,0.808587758977916,0.0130576701783886,0.0213171103182226,833.564929415,170
0.910036828824006,0.855240957571106,0.0105153516810509,0.0225208939068865,833.684060205461,171
0.976289390759735,0.908610896130004,0.0119126565017099,0.0219655407478855,833.047950467283,172
0.912929256517209,0.969355608013951,0.00718533564916998,0.022249864175459,833.124624295915,173
0.922127884812315,0.8536031321819,0.0111877826535355,0.0223375862145342,834.328843084326,174
0.881880395957508,0.98898064633942,0.00610685831258546,0.0217778767572582,831.954886081553,175
0.998755175754454,0.875856197019527,0.0161003133127134,0.0216955135144324,827.290925310336,176
0.88710257467182,0.906152724146411,0.00786074195570562,0.0226555606527216,832.114686719783,177
0.93656800380052,0.966016480106602,0.00797685566373169,0.0206466191851979,831.773694499734,178
0.94395866979866,0.984040487071928,0.00798042686965136,0.0211467205709928,831.043285374996,179
0.845431280626233,0.906330012826781,0.0063667261597375,0.0247719975449574,830.785456713222,180
0.961873915752876,0.860421743114658,0.0134722644731542,0.0210114689768334,830.8421571322,181
0.932797888137568,0.800597801534442,0.0187230944495158,0.0211565633073475,832.752754870562,182
0.960953556668465,0.931173562324712,0.00993554386408549,0.0218906164557903,833.620707840697,183
0.978633615296443,0.967806347339754,0.00953861381891133,0.0217465620314014,832.303804099221,184
0.976880627057875,0.925010197483917,0.0109724546289808,0.0211656173525733,832.708649227659,185
0.974757198543766,0.954936154494525,0.00970219848915754,0.0242075080453785,830.720046168349,186
0.926785094930716,0.843329655517053,0.0122200000542777,0.022794933257446,833.950017930071,187
0.921430552654622,0.958411075079465,0.00769798242988745,0.0226197359184224,833.494265629869,188
0.934798525381329,0.918132843304884,0.00914459226511758,0.0216290426385662,833.744333790264,189
0.907716098898221,0.95266316954968,0.00727995764125387,0.0201564682746917,830.092389923382,190
0.915785667153068,0.987376746001355,0.0070287047704892,0.0223296034782447,832.201973583905,191
0.891979134426721,0.891276622050552,0.0083406619998834,0.0220801226818726,833.842124302434,192
0.912847828414116,0.912102650086607,0.00849524411820815,0.0214026414735017,834.059055098513,193
0.950819196483568,0.965004256787098,0.00857330598179449,0.0221201604439452,833.142541979355,194
0.833139244447959,0.896219266640112,0.00611333455089804,0.023011550558974,833.506478462443,195
0.963548205940194,0.890330791349597,0.0122164426720852,0.0222284332993177,832.738097175554,196
0.892891454195248,0.975778119062537,0.00644640378139398,0.0215076866149935,831.129961288852,197
0.924513773825795,0.966220818816429,0.00761326649066769,0.02325431973597,832.693620325129,198
0.888040340071724,0.890979300315522,0.00809968080106291,0.0213288334684043,834.084815292259,199
0.933003317201243,0.914920426883109,0.00907736075515153,0.0219122778691511,832.795909958539,200
0.811376477851343,0.923053850365467,0.00510847560334346,0.02166518461565,833.12379994112,201
0.859681183482623,0.815151922062976,0.00907657343460129,0.0212439024454514,832.939847709097,202
0.940747492588895,0.838644553801787,0.013916851428582,0.0194859959474244,829.555249659053,203
0.9931466930824,0.851956650126759,0.0261574631959735,0.0218457002095882,828.84131261163,204
0.948104859387666,0.9261862678501,0.00948065726108643,0.0221055576890086,833.76921799282,205
0.838336730966178,0.97135062043513,0.00527897327929588,0.0214517181676222,832.168901102633,206
0.933387447261574,0.833794725723485,0.0132595364342758,0.0219894847490314,833.741344821871,207
0.996688872187835,0.926051103261698,0.0121469143248222,0.0225879353340268,831.147249367791,208
0.889193514664923,0.86421423338467,0.00879057131818464,0.0219631083121641,833.632222744658,209
0.890806644841058,0.956330326354655,0.00689776846621949,0.0241699319933961,831.009718456265,210
0.905146539827029,0.789156212117956,0.0141470522742032,0.0230729769661727,831.30818932408,211
0.910239949955799,0.836369973246253,0.0113883053579286,0.023019914000389,833.844776987303,212
0.945778333045685,0.834434981734459,0.0146677534341145,0.0218950711903034,833.720479990909,213
0.90077927472508,0.876976670081746,0.00919341220693997,0.0233055801554754,832.854417242274,214
0.975895906720307,0.936419429920271,0.0106648380397664,0.0229538251398453,831.799057516696,215
0.968003878936986,0.95418904529746,0.00955737138616533,0.0209953012804957,832.267081080153,216
0.855629531607224,0.932938709297011,0.00613648516061047,0.0213721863406627,833.121923707992,217
0.920462651902459,0.902587889768737,0.00916620708579977,0.0210203221295362,833.408956967432,218
0.987332987851246,0.897712658972179,0.0134205397425714,0.021571873289593,832.465114571871,219
0.791076482825275,0.952845512833541,0.00434250750975851,0.0212881207803865,832.195689473753,220
0.977714568909891,0.867699411785043,0.0157478898705547,0.0222443595463947,831.548619694134,221
0.904898257220861,0.897089416063854,0.00842283689711753,0.023462678828698,831.989220153436,222
0.969468535306071,0.97414360072339,0.00887969657457946,0.0218037818918812,831.632035199563,223
0.994371033469465,0.922880903032688,0.0116660658064082,0.02270036480673,826.800421275588,224
0.900465727763932,0.904199119988135,0.00804393778129732,0.021837117272513,832.023532478867,225
0.930014463879667,0.926299492562298,0.00888147184697816,0.0223185460057825,833.574111964809,226
0.978604751013389,0.86765839502021,0.0149864093014374,0.0209844504569914,832.246807196676,227
0.974546631153108,0.946052244612284,0.0100752895333314,0.0208545783340851,832.155845412114,228
0.916885411948596,0.99128863426474,0.00707700121923474,0.0231739777339913,829.744368300376,229
0.855339195125382,0.830398475653656,0.0084909138602346,0.0204516204324759,832.438095726515,230
0.932279304663805,0.864861788498736,0.0111087458206421,0.0222530216615525,833.942091355952,231
0.897289256281947,0.90238520629669,0.00805740350134229,0.0234686143028661,832.944107655744,232
0.919795654803483,0.824825432877207,0.0130063783936286,0.0222488757144312,834.060784374186,233
0.819274586300185,0.723168192162699,0.0112480377780641,0.0218785884979396,831.933958748459,234
0.989843917692514,0.903935744789549,0.0131808531385444,0.0213005075582247,831.994038740531,235
0.973223958204272,0.956267547013565,0.00975862541456178,0.0223450692084234,832.415858559674,236
0.994717650390951,0.951964420892556,0.0106768509915077,0.0234963479293714,829.953791849704,237
0.891918932521855,0.901285589596344,0.00800380105791493,0.0227814856996485,834.118564133569,238
0.888065106835364,0.908490513473146,0.00770690948347854,0.0216656846341984,834.116336897271,239
0.774836568500002,0.812105249223577,0.00554246899296199,0.0230551830877896,830.460477446363,240
0.929442222287327,0.959107273639859,0.00786248832978993,0.0209704639806939,832.09994064408,241
0.843494236575995,0.850013191121953,0.00738935550670387,0.0226188389840306,833.927370728358,242
0.972863696079766,0.86248099156506,0.0155328516421131,0.0231790255058285,832.084242044002,243
0.973016951172628,0.841662522908062,0.017326399383886,0.0212500875095537,830.45599291304,244
0.875506209825293,0.771669186384573,0.0130322228859161,0.0210351277130163,832.90199651343,245
0.879734238113993,0.832372438343018,0.00960814754137921,0.0236732692251918,833.117018954434,246
0.830267318773814,0.994198427313856,0.00485760085640276,0.0223586908889237,830.444095238605,247
0.955621842630348,0.98233882221529,0.00820994098968897,0.0212937139233477,831.289886361266,248
0.979086365115199,0.848478408669305,0.019286253693721,0.0201619441367721,829.760878859253,249
0.883834972168576,0.947263759498396,0.00687789128556022,0.0226864001576169,832.254452013776,250
0.888325863869554,0.806013009436236,0.0117814013095257,0.0230363430059174,833.020810449776,251
0.88499088343125,0.789056070045955,0.0122774723830457,0.0214691012377438,833.185907035852,252
0.859725488536061,0.812845804301336,0.00921349888511885,0.0220499223615084,833.710127240113,253
0.943130344973415,0.949955609232393,0.00859373623745265,0.0221262815074089,833.462705379576,254
0.877870774952229,0.960209136086422,0.00626899335781086,0.0212206642792376,830.912637661963,255
0.97135029111376,0.9346682127866,0.0103676551442675,0.0214341709000253,833.024853335303,256
0.946888947999227,0.80554888739421,0.0204989972744586,0.0215079608907772,832.301914101642,257
0.969814641950623,0.859423226934672,0.0151347628044094,0.0215099520992362,833.276960574402,258
0.935064227507207,0.98389336907603,0.0074984626485906,0.0232529346190175,830.581760223995,259
0.908015665940625,0.832559936599923,0.0112003248883398,0.0220019482573091,833.72977413509,260
0.771030735199951,0.944673018585362,0.00395332653847248,0.0247303551836485,829.322627127455,261
0.993281725262345,0.899824147452067,0.0133598991023086,0.0232726557013402,830.647727839189,262
0.882574941837535,0.798254590923806,0.0115808491009154,0.0205277715800089,832.505327088469,263
0.919746645857637,0.8808081099438,0.00980118742070371,0.0219287861993306,834.407062408705,264
0.939863545192043,0.81879688726808,0.0161776106090922,0.0221612354642107,833.749291189571,265
0.98387905215676,0.845249015508937,0.0226145386125598,0.0222625494451869,831.313614996922,266
0.984841193334373,0.927117868696875,0.0112117592186896,0.0208323289584869,831.22484758873,267
0.925029761353261,0.819099859892626,0.0136657748160523,0.0220289491154315,833.44233759111,268
0.91632890327619,0.813621903348983,0.0137037882762001,0.0232735983260657,833.252930912949,269
0.831741103279384,0.862149437659083,0.00662295319484886,0.0212855413164064,832.988666897071,270
0.915507195559436,0.926169997334432,0.00826296537616926,0.0215985794509933,834.000840725034,271
0.919067289186059,0.995594366681425,0.00687556500756315,0.02238997274609,830.589805082453,272
0.847932265818794,0.999021930956348,0.00520267456293194,0.0207967300757058,827.781267622777,273
0.953783454142962,0.947122138099998,0.00917700560440278,0.0235201157581577,832.530584442699,274
0.880164936928668,0.760794720021385,0.0147263143630118,0.0208796232063869,832.186236578668,275
0.974824618124267,0.933811879107932,0.0106825636926964,0.0232986577454471,831.887364644007,276
0.962764694579824,0.916851648435964,0.0107861507236064,0.0238929479137628,831.409504071182,277
0.990498241521909,0.973736806777556,0.00992683679933791,0.0198920925583181,827.833215444238,278
0.907903972760048,0.907796788496386,0.0083672979314615,0.0224742719411588,834.11207029943,279
0.936295188097319,0.83594121068055,0.0135523996614473,0.0194612745185562,829.586616024864,280
0.906706786912624,0.835554471900947,0.0110376307560671,0.0221017773703282,834.19323519463,281
0.847749471452246,0.908648134737556,0.00642528656374257,0.0203352176136764,831.521686486806,282
0.921655672169086,0.831603916852176,0.0125967221696436,0.022330457836477,834.153639066816,283
0.984378187720782,0.877859603183298,0.0149550811187048,0.021129146539099,832.215577904022,284
0.867188806276382,0.948161857847522,0.00641557059397645,0.0245138689205038,829.066898756649,285
0.945200345987966,0.836948338948261,0.0144774067200533,0.020522146802998,832.473834522281,286
0.954085051019976,0.937453282107492,0.00933997656033085,0.0221212290440667,833.224866826124,287
0.885614351837725,0.914297989534946,0.0075136324271587,0.0209173846917475,833.167039127156,288
0.917423420426003,0.991094874192543,0.00686665783874566,0.0219830480079218,830.394497436526,289
0.973344826941517,0.868518468353597,0.0141600933270635,0.0227400063167316,832.693550360441,290
0.959222878410318,0.878475943039974,0.0125022314176017,0.0226808823013198,833.519814799399,291
0.90595417806253,0.769167233205054,0.0204421445634178,0.0206105499845105,831.049079191215,292
0.954783607093669,0.950007779421046,0.00924896725247492,0.0226526855388765,832.061265669961,293
0.952139784424212,0.956377388351382,0.00874765781810793,0.0220437439188448,833.103203075526,294
0.919810606152162,0.876075350399947,0.0099813051674833,0.0214469650517452,834.18241592334,295
0.940566796740536,0.828242591166247,0.0147264783435418,0.0211378374023581,833.248443761057,296
0.931574365889621,0.878054717313171,0.0105780211388345,0.0225621443946007,834.233855924149,297
0.977913664550481,0.890129308090169,0.0133419106268136,0.0234414484643067,831.773557061414,298
0.848919899203518,0.905572625673474,0.00632521948548113,0.0203171256569566,830.176025776414,299
0.958336256337821,0.961127389948749,0.00898016683486963,0.0225801406139247,832.852781329461,300
0.905234434591811,0.886925487115014,0.00897646710804937,0.020003282196506,831.547102074158,301
0.987153823244607,0.980316212455846,0.00945191369731007,0.0206058777839358,829.946489610104,302
0.834875300180088,0.936218105125677,0.00563388955200828,0.0228331623526234,832.908377351502,303
0.883544644879454,0.815684902152486,0.0106874021734473,0.0229046963620044,833.777014934497,304
0.965231180819752,0.895722343009104,0.0115986274897371,0.021720031479744,833.249365963026,305
0.964612271342141,0.998822902348837,0.00828363798989835,0.0211356189295638,828.61920621716,306
0.973127787091843,0.883350435164089,0.0133017554943558,0.0212613268661731,832.90869720034,307
0.954543427106701,0.856225519098533,0.0137378107440564,0.0230525794640215,833.419431480389,308
0.936192900196015,0.885926724271962,0.0104854285656375,0.0232852660218335,833.626064589749,309
0.933817465687828,0.850497155539517,0.0122683576805569,0.0210647688851431,833.604997326566,310
0.919935185203553,0.894466239881247,0.00929521100705378,0.0214855664432004,834.13679636192,311
0.852853827248947,0.790437664260042,0.0100091195115253,0.019894904519303,830.397469723389,312
0.918409673997789,0.825624319649327,0.0130367418581361,0.0226525960306538,833.169146643482,313
0.890849117957237,0.958057327299663,0.00681377717730393,0.0227727005458179,833.314112773671,314
0.975194222483603,0.845428645366525,0.0177219290122972,0.0215160123612115,832.478832958947,315
0.732855481662952,0.78910532616871,0.00467657424635418,0.0217866820352506,831.08399838072,316
0.883524531915272,0.919021113766375,0.00729899611115406,0.0207318626550707,833.128245785963,317
0.959443140032836,0.860640653938869,0.0142037985436853,0.0213340704798933,831.971467677651,318
0.91134476086926,0.865382505497534,0.010199722190462,0.0211015251447638,832.447597968032,319
0.986413260923988,0.977895441274891,0.00954971087616219,0.0221639676760059,831.536715268688,320
0.799163823565299,0.878346121299665,0.00540713830655115,0.0218905521045368,833.408010384252,321
0.901817969832228,0.952793716254461,0.00714392189021197,0.0203752077210068,831.582634006346,322
0.98224661516444,0.851116592138478,0.0180574101719632,0.0213064125803868,831.914681281837,323
0.874336579947087,0.831112060005067,0.00945987071170422,0.0227448289027025,833.846615646271,324
0.90855408080014,0.770181715149742,0.0200516754515709,0.0237036080947299,831.777577227359,325
