"p0","p1","eps"
0.869189893966447,0.892568265380677,0.00793536564959682
0.993638070163821,0.891466253339382,0.0170933327173023
0.997720789685876,0.918364286006235,0.0140707680818879
0.975057729236025,0.911081202532464,0.012528912576518
0.825326833929168,0.958355606692312,0.00539803993171311
0.99069155371588,0.897019725482078,0.0158553334439043
0.838794465874287,0.934301549924028,0.00608477970580449
0.975272548918244,0.884604815807148,0.0152893474175333
0.945540044264636,0.832142769583182,0.0192237629126888
0.985130048037252,0.984141689933636,0.0100185010326973
0.935314826659634,0.823028969556507,0.0181816448656759
0.783504884143628,0.773543974232202,0.00764295220757614
0.872487156203888,0.895438353344054,0.00793619419936961
0.957080477856783,0.97590616801939,0.00907339026383724
0.925796176360663,0.866633327279206,0.0118666049830891
0.964931871341939,0.933534729022776,0.0109254996658564
0.993647821622966,0.897839549256489,0.0158419856152078
0.834518388996543,0.995847023088812,0.00521634105565162
0.902008061832238,0.938861814460816,0.00806732001966801
0.88747505257892,0.978051594015968,0.00677908397400465
0.979927907490523,0.889213427061145,0.0152344074487921
0.993286681383684,0.89667249907904,0.0160662455924125
0.810544332799331,0.910848975322288,0.00569325205171154
0.979946474853021,0.878791588770456,0.0168842203461359
0.879804082380705,0.942957162909823,0.00719849035036883
0.999758140105141,0.961265160123098,0.0117363337974325
0.889653191877559,0.973005913955216,0.00692579597791297
0.820009492339867,0.777981834158319,0.00938731305932226
0.955538295000964,0.943346198125437,0.0100713147079787
0.92135276081693,0.811412824771779,0.0170446221948282
0.920694538768154,0.880283331139686,0.0109156460407788
0.964398381051198,0.939660625839155,0.0105069092131989
0.980210792062502,0.971698259371582,0.0102195352507277
0.965395942357037,0.969347499043884,0.00972923299868805
0.839774310088952,0.790081583504578,0.010183708022398
0.915707156694232,0.901846663044592,0.00957729218527225
0.935902969865591,0.96728091639383,0.008563795888991
0.974559770080744,0.963247406509004,0.0102572424116901
0.979270127276589,0.905973266137485,0.0136061520482036
0.829782450153169,0.907796848839472,0.00618770998669794
0.929655482784451,0.861752921038064,0.012562147681367
0.888854687468764,0.887969381820453,0.00896304104012279
0.819524636362157,0.791884196746382,0.0088413272501701
0.965558908717362,0.863975405409014,0.0166098538354535
0.916947508669049,0.851326826631644,0.0123443716600789
0.935110731052057,0.858198140822637,0.0134406608488583
0.910241233291741,0.948755120051765,0.00808561654777552
0.96790130021242,0.841661545656648,0.0260008318627959
0.952295593146651,0.946333709584008,0.00978489287349353
0.856018588747729,0.998044461450382,0.00571850109263389
0.940573741555046,0.915493478189846,0.0103499095568473
0.985644822748147,0.968628467931805,0.0105376632749641
0.920400792306233,0.939026636936675,0.00872554825672499
0.788865416265511,0.998704227879474,0.00421262361877057
0.801650312328181,0.936699857836013,0.00512991440829896
0.879215848192998,0.832050937172909,0.0105583306209905
0.897548713253088,0.97452552142584,0.00709867825306998
0.960330351389931,0.896924447084088,0.012646907119525
0.849916684383776,0.884749337451026,0.00744338512580489
0.988755299555575,0.883695129740893,0.0174238237517735
0.866302086797997,0.962887582108106,0.00643268145761553
0.929276188726055,0.968502871451877,0.00827175917182429
0.91161935720982,0.95252087497019,0.00805843953951031
0.990566275330212,0.911165645913813,0.014341260353188
0.94913305326958,0.860214669577646,0.0149969664302604
0.993631740951239,0.90361367776033,0.0153366405632993
0.960363555329651,0.85176104582992,0.0177626525644551
0.942211486615754,0.912142022528626,0.0106399483761499
0.853629037818725,0.851037912887962,0.00849729036506516
0.964073998914423,0.844563049736937,0.0218386358092498
0.931114597126939,0.856793825081005,0.0133313093781127
0.937141442759103,0.940016143292744,0.00944190571038746
0.958316119354254,0.839645779767929,0.0205742904688606
0.911057191256652,0.886042722935209,0.0100868665177902
0.894319078416285,0.96193035302752,0.00725642468500981
0.942908254939419,0.921914010199584,0.0103460796702984
0.974031289594551,0.861546696937644,0.0186133531054093
0.95544624297067,0.894535081162047,0.0125069932417042
0.954430267865929,0.918280786716619,0.0110311238032619
0.927385212389235,0.989806411001438,0.00767076157354184
0.899871656665487,0.896774979626066,0.00909515608564728
0.996017901827967,0.893778685837167,0.0168613923117396
0.9930242733696,0.96695400498325,0.0110929140588174
0.995545177795351,0.994403053562209,0.0101225889045126
0.940654672125727,0.866319920935163,0.0130366379578289
0.839465021119369,0.712803858066881,0.0244248832405487
0.908649009353434,0.959058156077489,0.00781087651398809
0.986971530789974,0.940448432914943,0.0119709611552745
0.846617982566879,0.762595565164066,0.0129961261684026
0.852861375569292,0.913134607708473,0.00691948746550591
0.864192125616806,0.92711036693793,0.00697281351969336
0.9574432877085,0.859841020746539,0.0163901482919956
0.964695620342364,0.976895258119116,0.00937709378998116
