"p0","p1","eps"
0.995302328937654,0.975528077909234,0.00675608128070626
0.985004567875783,0.941426931933703,0.00698616677169947
0.954446383997698,0.902840152139827,0.0067652098076468
0.969760677142153,0.964152348132094,0.00617656541201839
0.89537262301,0.971978958257737,0.00450453759381995
0.999513490064182,0.924062440146176,0.00773657576680013
0.986344866049137,0.89770893805843,0.007754962927434
0.95839420614238,0.928516598930808,0.00636634718013181
0.994686389115902,0.766358430437213,0.0139774206054946
0.836707409905777,0.792768406013436,0.00489878175112817
0.918056372401202,0.992333888020215,0.00474948113717358
0.994275669520441,0.875325894524277,0.00840442050812431
0.87592621110396,0.96728991244,0.0041056338260232
0.989380142790515,0.979058982406026,0.00650659985657286
0.855698183548563,0.810563106780036,0.00524683311028493
0.884579349225532,0.720830706876283,0.00841224683069525
0.936707695965161,0.882413412500802,0.00653980923644812
0.975679639787262,0.900807810040578,0.00748463039463042
0.98738485300099,0.849065056046419,0.00908287410959221
0.949382600860878,0.919804528682754,0.00630169963773639
0.883633552479418,0.822503768951477,0.00590746542414895
0.943716604488211,0.972339107387619,0.00558265841857711
0.99906073800209,0.897103305908244,0.00827728271888814
0.954322900845324,0.779131358311069,0.00978252000172995
0.983834241506878,0.778099273185679,0.0117289582787818
0.960149835578826,0.91404331009408,0.00664384377969922
0.950918214973054,0.883057964427082,0.00712149240497962
0.966472808438589,0.857840592529573,0.0080538381236399
0.944171476344899,0.886681050114418,0.00667350750124742
0.916576301575411,0.933675182314686,0.00537471627941849
0.962973325673976,0.897247953635931,0.00700919993041387
0.95201480148687,0.950930245201571,0.00596835560957327
0.852945469200887,0.96854833028066,0.00368576458592294
0.980626384189177,0.848527886214351,0.00869878210699715
0.893882547249362,0.795365984888773,0.00688267179413963
0.918676066736147,0.738099502769792,0.00961530570182994
0.939061344656045,0.947413486149595,0.00573989780939489
0.935076864110915,0.910470992982261,0.00606025917667117
0.98047811978478,0.732800537870228,0.0160412224991655
0.966728835080299,0.796923065775925,0.00954780618484421
0.952555370260365,0.95050199339657,0.0058981859971924
0.960458020016445,0.90511594573929,0.00683468566442302
0.872103755737074,0.869170863970332,0.00506305080465057
0.796641011489862,0.845463272715008,0.00333308947081158
0.958300706083745,0.908641518433631,0.00674479598073629
0.973113215011928,0.855562156017515,0.00818016689852434
0.887002089775076,0.786300123417578,0.00660748501231773
0.982470916247351,0.77089419256379,0.0122474570355474
0.901379200161169,0.928077302454964,0.00500007836630988
0.791603095234172,0.91108030044442,0.0028753636046735
